Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
00000199-2a1a-702a-0000-0000000cc5ee,af86016d-877d-32bb-8d35-a32aa79fe186,Jarred626 Windler79,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ef,af86016d-877d-32bb-8d35-a32aa79fe186,Mallie560 Hayes766,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f0,af86016d-877d-32bb-8d35-a32aa79fe186,Keven605 Zboncak558,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f1,af86016d-877d-32bb-8d35-a32aa79fe186,Sacha430 Koepp521,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f2,af86016d-877d-32bb-8d35-a32aa79fe186,Alfreda3 Collier206,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f3,af86016d-877d-32bb-8d35-a32aa79fe186,Christiane220 Harris789,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f4,af86016d-877d-32bb-8d35-a32aa79fe186,Milo271 Baumbach677,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f5,af86016d-877d-32bb-8d35-a32aa79fe186,Eddie505 Herman763,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f6,af86016d-877d-32bb-8d35-a32aa79fe186,Wilma646 Cummings51,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f7,af86016d-877d-32bb-8d35-a32aa79fe186,Latoria810 Stanton715,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f8,af86016d-877d-32bb-8d35-a32aa79fe186,Ellie521 Willms744,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f9,af86016d-877d-32bb-8d35-a32aa79fe186,Gaston250 Torphy630,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5fa,af86016d-877d-32bb-8d35-a32aa79fe186,Boris111 Huel628,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5fb,af86016d-877d-32bb-8d35-a32aa79fe186,Dorthea49 Treutel973,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5fc,af86016d-877d-32bb-8d35-a32aa79fe186,Joaquín233 Villa94,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5fd,af86016d-877d-32bb-8d35-a32aa79fe186,Kati243 Hills818,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5fe,af86016d-877d-32bb-8d35-a32aa79fe186,Tangela812 Ward668,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ff,af86016d-877d-32bb-8d35-a32aa79fe186,Arlen68 Herman763,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc600,af86016d-877d-32bb-8d35-a32aa79fe186,Rudolf736 Sauer652,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc601,af86016d-877d-32bb-8d35-a32aa79fe186,Gaylord332 McKenzie376,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc602,af86016d-877d-32bb-8d35-a32aa79fe186,Woodrow571 Heathcote539,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc603,af86016d-877d-32bb-8d35-a32aa79fe186,Daisy746 Schumm995,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc604,af86016d-877d-32bb-8d35-a32aa79fe186,José María211 Mena475,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc605,af86016d-877d-32bb-8d35-a32aa79fe186,Barbra486 Erdman779,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc606,af86016d-877d-32bb-8d35-a32aa79fe186,Ruben688 McGlynn426,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc607,af86016d-877d-32bb-8d35-a32aa79fe186,Antionette825 Ankunding277,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc608,af86016d-877d-32bb-8d35-a32aa79fe186,Donald774 Becker968,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc609,af86016d-877d-32bb-8d35-a32aa79fe186,Luis923 Olson653,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc60a,af86016d-877d-32bb-8d35-a32aa79fe186,Andrea7 Runolfsdottir785,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc60b,af86016d-877d-32bb-8d35-a32aa79fe186,Shaun461 Green467,F,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc60c,af86016d-877d-32bb-8d35-a32aa79fe186,Lonnie913 Eichmann909,M,NURSE PRACTITIONER,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Marilee479 Schoen8,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Vern731 Stanton715,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Duncan491 Torp761,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Graciela518 Ebert178,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Andrea7 Bode78,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Jarrod316 Jenkins714,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Sharla853 Schumm995,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Wilford267 Reichert620,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Federico589 Quiñónez764,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Darren774 McKenzie376,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146fe,af86016d-877d-32bb-8d35-a32aa79fe186,Doug189 Witting912,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146ff,af86016d-877d-32bb-8d35-a32aa79fe186,Victoria535 Becker968,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014700,af86016d-877d-32bb-8d35-a32aa79fe186,Linwood526 Green467,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014701,af86016d-877d-32bb-8d35-a32aa79fe186,Karyl215 Boehm581,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014702,af86016d-877d-32bb-8d35-a32aa79fe186,Ollie731 Crist667,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014703,af86016d-877d-32bb-8d35-a32aa79fe186,Kimber624 MacGyver246,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014704,af86016d-877d-32bb-8d35-a32aa79fe186,Valeri645 Brakus656,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014705,af86016d-877d-32bb-8d35-a32aa79fe186,Tory770 McKenzie376,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014706,af86016d-877d-32bb-8d35-a32aa79fe186,Lindsey52 Gibson10,M,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014707,af86016d-877d-32bb-8d35-a32aa79fe186,Sonia106 Labadie908,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014708,af86016d-877d-32bb-8d35-a32aa79fe186,Karleen110 Okuneva707,F,PSYCHIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Elidia194 Boehm581,F,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Mohammed454 Roberts511,M,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Richie600 Weber641,M,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Magan944 Feest103,F,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Vannesa928 King743,F,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Rodrick370 Olson653,M,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Maryetta775 Boyle917,F,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Mitch821 Rowe323,M,PODIATRY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Lakendra356 Wilkinson796,F,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Seth414 Boyle917,M,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Wilton999 Boyer713,M,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Catalina187 Nazario58,F,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Adrian111 Wyman904,M,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Tracy345 Green467,M,RHEUMATOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Warren653 Kuvalis369,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Neal874 O'Reilly797,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Fransisca150 Baumbach677,F,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Julianna856 Boyer713,F,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Thomasena108 Ullrich385,F,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Carroll471 Glover433,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Jame231 Leuschke194,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Wilber603 Schoen8,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Claudio955 Spencer878,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Estell607 Effertz744,F,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146fe,af86016d-877d-32bb-8d35-a32aa79fe186,Lindsey52 Schinner682,F,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146ff,af86016d-877d-32bb-8d35-a32aa79fe186,Mariano761 Nazario58,M,OTOLARYNGOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Jeanice469 Wolf938,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Santa373 Paucek755,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Niki25 Reichel38,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Candie120 Hoppe518,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Leif534 Murazik203,M,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Alfredo17 Escamilla823,M,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Nicola388 Berge125,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Allyson474 Hettinger594,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Paul232 Bednar518,M,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Precious140 West559,F,AUDIOLOGIST,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Nigel915 Kreiger457,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Maxwell782 Nikolaus26,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Omer483 Grimes165,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Marcos263 Avilés474,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Diamond340 Kulas532,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Gregorio366 Graham902,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Gerardo48 Cervántez278,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Boyd728 McCullough561,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Mayte822 Muro989,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Celena734 Batz141,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146fe,af86016d-877d-32bb-8d35-a32aa79fe186,Beatriz277 Windler79,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146ff,af86016d-877d-32bb-8d35-a32aa79fe186,Lowell343 Mohr916,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014700,af86016d-877d-32bb-8d35-a32aa79fe186,Noe500 Trantow673,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014701,af86016d-877d-32bb-8d35-a32aa79fe186,Colby655 Boyle917,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014702,af86016d-877d-32bb-8d35-a32aa79fe186,Arden380 Boyle917,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014703,af86016d-877d-32bb-8d35-a32aa79fe186,Daniela614 Vélez150,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014704,af86016d-877d-32bb-8d35-a32aa79fe186,Quintin944 Kihn564,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014705,af86016d-877d-32bb-8d35-a32aa79fe186,Elena945 Cantú190,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014706,af86016d-877d-32bb-8d35-a32aa79fe186,Eilene124 Welch179,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014707,af86016d-877d-32bb-8d35-a32aa79fe186,Josephina269 Haag279,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014708,af86016d-877d-32bb-8d35-a32aa79fe186,Marx778 Ernser583,F,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014709,af86016d-877d-32bb-8d35-a32aa79fe186,Desmond566 Cartwright189,M,OPHTHALMOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Marilee479 Koss676,F,INTERVENTIONAL CARDIOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Verline727 Nader710,F,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Marlon619 Yost751,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Nancey580 Lemke654,F,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Pierre431 Wiegand701,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Glenn0 Mayer370,F,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Claud279 Lind531,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Estela596 Acevedo301,F,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Isreal8 Stehr398,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Christian753 Bartell116,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Cyril535 Witting912,M,NEPHROLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Eleanor470 Koelpin146,F,CARDIAC ELECTROPHYSIOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
